,X,Y,OBJECTID,FIRE_ID,FIRE_NAME,ASMNT_TYPE,FIRE_TYPE,NODATA_THRESHOLD,GREENNESS_THRESHOLD,LOW_THRESHOLD,MODERATE_THRESHOLD,HIGH_THRESHOLD,IG_DATE,LATITUDE,LONGITUDE,ACRES,IRWINID,MAP_ID,MAP_PROG,PERIM_ID,DNBR_OFFST,DNBR_STDDV,COMMENTS,PRE_ID,POST_ID,state_fips,county_fips,fips,county_name,population
96,-121.918433153,37.141240265,831193,CA3714112191819850707,LEXINGTON,Initial,Wildfire,-970,-150,110,308,550,1985/07/07 00:00:00+00,37.141,-121.918,11597,,4962,MTBS,,0,-9999,,504403419840907,504403419850825,6,85,6085,"Santa Clara County, California",1936259
97,-121.575780423,37.158129562,831194,CA3715812157619850708,FINLEY,Initial,Wildfire,-970,-150,160,230,370,1985/07/08 00:00:00+00,37.158,-121.576,1875,,4963,MTBS,,8,-9999,,504403419840907,504403419850825,6,85,6085,"Santa Clara County, California",1936259
98,-120.75386832,38.094916605,831195,CA3809512075419850704,GANN,Initial,Wildfire,-970,-150,70,180,340,1985/07/04 00:00:00+00,38.095,-120.754,1008,,4964,MTBS,,-15,-9999,,504303419840730,504303419850802,6,9,6009,"Calaveras County, California",45292
99,-118.647949298,34.284126163,831196,CA3428411864819851014,HUMMINGBIRD,Initial,Wildfire,-970,-150,0,325,9999,1985/10/14 00:00:00+00,34.284,-118.648,2425,,4965,MTBS,,36,-9999,by others in prior mapping effort,504103619850108,504103619860127,6,111,6111,"Ventura County, California",843843
100,-118.92065999,34.25176901,831197,CA3425211892819851014,PEACH HILL,Extended,Wildfire,-970,-150,0,143,320,1985/10/14 00:00:00+00,34.252,-118.928,1992,,4966,MTBS,,-13,-9999,Peach Hill-edited perimeter created by Ca. Dept. Forestry,504103619840630,504103619860620,6,111,6111,"Ventura County, California",843843
101,-119.220212387,34.430293074,831198,CA3443011922019850703,BLACK MOUNTAIN,Extended,Wildfire,-970,-150,50,205,400,1985/07/03 00:00:00+00,34.43,-119.22,1250,,4967,MTBS,,-62,-9999,Used 09/26/85 scene to create perimeter,504203619840707,504203619860729,6,111,6111,"Ventura County, California",843843
102,-120.068802842,40.296277101,831200,CA4029612006919850716,UNNAMED,Initial,Wildfire,-970,-150,50,205,400,1985/07/16 00:00:00+00,40.296,-120.069,1651,,4969,MTBS,,16,-9999,Sierra Army Depot,504303219840714,504303219850717,6,35,6035,"Lassen County, California",32730
103,-117.389484917,33.413480947,831276,CA3341311738919851004,UNNAMED,Extended,Wildfire,-970,-150,140,319,550,1985/10/04 00:00:00+00,33.413,-117.389,1062,,5051,MTBS,504003719851101,30,-9999,,504003719850626,504003719860613,6,73,6073,"San Diego County, California",3298634
104,-118.817443997,37.768133969,831277,CA3776811881719850808,OWENS,Initial,Wildfire,-970,-150,55,375,675,1985/08/08 00:00:00+00,37.768,-118.817,3067,,5052,MTBS,,34,-9999,by others in prior mapping effort,504203419850726,504203419850811,6,51,6051,"Mono County, California",13195
105,-121.367554502,36.033646679,831278,CA3602412138219850605,WIZARD,Extended,Wildfire,-970,-150,125,335,590,1985/06/05 00:00:00+00,36.024,-121.382,8561,,5053,MTBS,504303519850802,25,-9999,May contain another unknow fire on the eastside of the perimeter.,504303519840730,504303519860720,6,53,6053,"Monterey County, California",439035
106,-120.50584863,35.286859657,831279,CA3528712050619850701,LAS PILITAS,Extended,Wildfire,-970,-150,110,187,325,1985/07/01 00:00:00+00,35.287,-120.506,75841,,5054,MTBS,,-71,-9999,Used 07/26/85 scene to create perimeter,504203619840707,504203619860729,6,79,6079,"San Luis Obispo County, California",282424
107,-119.354270232,34.509792704,831280,CA3451011935419850701,WHEELER 2,Extended,Wildfire,-970,-150,50,205,400,1985/07/01 00:00:00+00,34.51,-119.354,126854,,5055,MTBS,,-44,-9999,Used 07/26/85 scene to create perimeter,504203619840707,504203619860729,6,111,6111,"Ventura County, California",843843
108,-121.439907468,36.227186307,831281,CA3622712144019850702,SECO,Extended,Wildfire,-970,-150,110,281,500,1985/07/02 00:00:00+00,36.227,-121.44,2094,,5056,MTBS,504303519850802,7,-9999,,504303519840730,504303519860720,6,53,6053,"Monterey County, California",439035
109,-121.53030905,36.082968419,831282,CA3606612146119850706,GORDA-RAT,Extended,Wildfire,-970,-150,125,324,570,1985/07/06 00:00:00+00,36.066,-121.461,52474,,5057,MTBS,504303519850802,-2,-9999,,504303519840730,504303519860720,6,53,6053,"Monterey County, California",439035
110,-119.113554197,34.409809051,831283,CA3441311914919851014,FERNDALE,Extended,Wildfire,-970,-150,0,176,380,1985/10/14 00:00:00+00,34.413,-119.149,46724,,5058,MTBS,,-60,-9999,Edited Ca. Dept. Forestry perimeter,504103619840630,504103619860620,6,111,6111,"Ventura County, California",843843
111,-116.67501083,33.865458043,831284,CA3386711663319850627,CABANZO,Extended,Wildfire,-970,-150,0,232,485,1985/06/27 00:00:00+00,33.867,-116.633,14091,,5059,MTBS,504003719850712,-19,-9999,,504003719840623,504003719860613,6,65,6065,"Riverside County, California",2418185
112,-118.707132547,35.458452903,831285,CA3545811870719850628,RICH BAR,Initial,Wildfire,-970,-150,50,300,9999,1985/06/28 00:00:00+00,35.458,-118.707,8141,,5060,MTBS,,-8,-9999,,504103519840630,504103519850703,6,29,6029,"Kern County, California",909235
113,-122.451770856,40.955777644,831286,CA4095612245219850718,DELTA,Extended,Wildfire,-970,-150,125,368,650,1985/07/18 00:00:00+00,40.956,-122.452,1657,,5061,MTBS,,-21,-9999,Delta,504503219840728,504503219860803,6,89,6089,"Shasta County, California",182155
114,-123.214003495,40.807931499,831287,CA4080812321419850726,TRELOAR COMPLEX,Extended,Wildfire,-970,-150,100,358,650,1985/07/26 00:00:00+00,40.808,-123.214,4077,,5062,MTBS,,-15,-9999,Treloar Complex,504503219840728,504503219860803,6,105,6105,"Trinity County, California",16112
115,-119.957938765,37.631977361,831288,CA3763211995819850802,BRICEBURG,Initial,Wildfire,-970,-150,50,259,500,1985/08/02 00:00:00+00,37.632,-119.958,1091,,5063,MTBS,,-24,-9999,,504303419850802,504303419850818,6,43,6043,"Mariposa County, California",17131
116,-119.614505649,34.540191343,831303,CA3454011961519850523,UNNAMED,Extended,Wildfire,-970,-150,20,178,370,1985/05/23 00:00:00+00,34.54,-119.615,2620,,5078,MTBS,,-72,-9999,Used 07/26/85 scene to create perimeter,504203619840707,504203619860729,6,83,6083,"Santa Barbara County, California",448229
117,-120.334946002,34.813637707,831304,CA3481412033519850912,UNNAMED,Initial,Wildfire,-970,-150,150,194,310,1985/09/12 00:00:00+00,34.814,-120.335,1112,,5079,MTBS,,97,-9999,,504203619850726,504203619850912,6,83,6083,"Santa Barbara County, California",448229
118,-120.056169841,35.043908277,831305,CA3504412005619850726,UNNAMED,Extended,Wildfire,-970,-150,40,209,415,1985/07/26 00:00:00+00,35.044,-120.056,2356,,5080,MTBS,,-51,-9999,Used 09/12/85 scene to create perimeter,504203619840707,504203619860729,6,83,6083,"Santa Barbara County, California",448229
119,-118.912651873,34.063146751,831352,CA3407111891719851014,DECKER,Extended,Wildfire,-970,-150,-8,244,511,1985/10/14 00:00:00+00,34.066,-118.916,6945,,5131,MTBS,,-62,40,Perimeter image 504103619851210 was used.,504103619850617,504103619860620,6,37,6037,"Los Angeles County, California",10014009
120,-118.626357388,36.959295076,831353,CA3695911862619850625,DOUGHERTY,Extended,Wildfire,-970,-150,105,258,460,1985/06/25 00:00:00+00,36.959,-118.626,1656,,5132,MTBS,,-8,-9999,Hard to determine fire perimeter,504203419840707,504203419860729,6,19,6019,"Fresno County, California",1008654
121,-118.661805433,36.714623197,831354,CA3671511866219850728,SUGARLOAF,Extended,Wildfire,-970,-150,50,218,425,1985/07/28 00:00:00+00,36.715,-118.662,2882,,5133,MTBS,,-36,-9999,Edited Ca. Dept. Forestry perimeter hard to determine fire perimeter,504203519840707,504203519860713,6,107,6107,"Tulare County, California",473117
122,-119.571370706,37.930420432,831355,CA3793011957119850630,PATEVALLEY,Extended,Wildfire,-970,-150,120,296,520,1985/06/30 00:00:00+00,37.93,-119.571,1079,,5134,MTBS,,-25,-9999,Hard to determine fire perimeter,504203419840707,504203419860729,6,109,6109,"Tuolumne County, California",55620
123,-120.730215024,38.163439293,831494,CA3816312073019850802,UNNAMED,Initial,Unknown,-970,-150,150,318,540,1985/08/02 00:00:00+00,38.163,-120.73,1731,,5281,MTBS,,20,-9999,,504303419840730,504303419850802,6,9,6009,"Calaveras County, California",45292
124,-121.974722813,40.646670147,831495,CA4064712197519850629,UNNAMED,Initial,Unknown,-970,-150,85,326,600,1985/06/29 00:00:00+00,40.647,-121.975,2415,,5282,MTBS,,-13,-9999,Used shapefile from CA-000000024-010-84-19841005 fire mapped in error,504503219840728,504503219850715,6,89,6089,"Shasta County, California",182155
125,-122.792279145,41.116262863,831501,CA4112412279219850727,WAGNER COMPLEX,Extended,Wildfire,-970,-150,80,287,530,1985/07/27 00:00:00+00,41.115,-122.789,1248,,21822,MTBS,504503119850816,-14,-9999,,504503119840728,504503119860803,6,105,6105,"Trinity County, California",16112
126,-119.340078864,36.983047323,831502,CA3706211934319850715,SYCAMORE 1,Initial,Wildfire,-970,-150,50,300,500,1985/07/15 00:00:00+00,36.983,-119.339,1469,,22181,MTBS,,-10,-9999,,504203419840808,504203419850726,6,19,6019,"Fresno County, California",1008654
127,-120.294523065,37.596736416,831585,CA3763312080119850812,FALLS 2,Initial,Wildfire,-970,-150,50,9999,9999,1985/08/12 00:00:00+00,37.595,-120.294,3546,,10005836,MTBS,,-19,14,,504303419850802,504303419850818,6,43,6043,"Mariposa County, California",17131
128,-121.336428928,38.810877531,831587,CA3882512133919850703,ROADSIDE 3 4 5 6,Initial,Wildfire,-970,-150,40,9999,9999,1985/07/03 00:00:00+00,38.812,-121.335,1009,,10005979,MTBS,,-11,12,,504403319850622,504403319850724,6,61,6061,"Placer County, California",404739
129,-119.821639942,38.022148411,831591,CA3802311981719850725,BARTLETT,Extended,Wildfire,-970,-150,60,279,530,1985/07/25 00:00:00+00,38.022,-119.822,1052,,10008811,MTBS,,15,25,,504203419840707,504203419860729,6,109,6109,"Tuolumne County, California",55620
130,-119.769021853,38.021981751,831592,CA3803311978419850725,KENDRICK,Extended,Wildfire,-970,-150,50,259,500,1985/07/25 00:00:00+00,38.023,-119.771,1252,,10009522,MTBS,,9,28,Fire perimeter copied from original NPS mapping,504203419840707,504203419860729,6,109,6109,"Tuolumne County, California",55620
131,-119.599245377,37.645291019,831593,CA3764511959919850728,LOST BEAR,Extended,Wildfire,-970,-150,30,210,430,1985/07/28 00:00:00+00,37.645,-119.598,1002,,10011461,MTBS,,-1,32,"Mapped fire using NPS offset, thresholds, and burn boundary.",504203419840707,504203419860729,6,43,6043,"Mariposa County, California",17131
132,-119.544807683,35.240180082,831641,CA3524011954519860717,DERBY ACRE,Initial,Wildfire,-970,-150,15,160,340,1986/07/17 00:00:00+00,35.24,-119.545,1655,,5320,MTBS,,-48,-9999,,504203619850912,504203619860915,6,29,6029,"Kern County, California",909235
133,-121.425475989,36.377592357,831642,CA3637812142519861106,RIVER,Extended,Wildfire,-970,-150,75,214,400,1986/11/06 00:00:00+00,36.378,-121.425,4615,,5321,MTBS,,35,-9999,,504303519850802,504303519870707,6,53,6053,"Monterey County, California",439035
134,-117.142584955,35.183126,831643,CA3518311714319860530,NSCRIPTION,Initial,Wildfire,-970,-150,75,241,450,1986/05/30 00:00:00+00,35.183,-117.143,4710,,5322,MTBS,,-1,-9999,,504003619840623,504003619860613,6,71,6071,"San Bernardino County, California",2181654
135,-116.767812617,32.581198471,831644,CA3258111676819860904,MINE,Extended,Wildfire,-970,-150,110,308,550,1986/09/04 00:00:00+00,32.581,-116.768,1031,,5323,MTBS,,64,-9999,,504003719850626,504003719870702,6,73,6073,"San Diego County, California",3298634
136,-120.210597638,40.376759473,831645,CA4037712021119860718,WENDEL,Initial,Wildfire,-970,-150,80,189,350,1986/07/18 00:00:00+00,40.377,-120.211,1639,,5324,MTBS,,33,-9999,,504303219850717,504303219860720,6,35,6035,"Lassen County, California",32730
137,-117.52436798,33.785276288,831734,CA3378511752419860604,BEDFORD 1,Extended (SS),Prescribed Fire,9999,9999,150,-82,-9999,1986/06/04 00:00:00+00,33.785,-117.524,1242,,5418,MTBS,504003719860613,-9999,-9999,,,504003719870413,6,65,6065,"Riverside County, California",2418185
138,-118.833374176,36.434424622,831735,CA3643411883319861006,SALT CREEK VMP,Extended,Prescribed Fire,-970,-150,140,319,550,1986/10/06 00:00:00+00,36.434,-118.833,1225,,5419,MTBS,,30,-9999,Hard to determine fire perimeter,504203519860713,504203519870630,6,107,6107,"Tulare County, California",473117
139,-118.689607931,34.377378519,831736,CA3437711869019861030,SALT/TAPO BURN,Initial,Prescribed Fire,-970,-150,90,400,650,1986/10/30 00:00:00+00,34.377,-118.69,4188,,5420,MTBS,,83,-9999,by others in prior mapping,504103619860908,504103619861111,6,111,6111,"Ventura County, California",843843
140,-122.083756745,40.571810923,831737,CA4057212208419860801,MOSEMAN RANCH,Initial,Prescribed Fire,-970,-150,50,334,640,1986/08/01 00:00:00+00,40.572,-122.084,1853,,5421,MTBS,,-29,-9999,Moseman Ranch,504403219840907,504403219860812,6,89,6089,"Shasta County, California",182155
141,-120.690278942,38.060529063,831738,CA3806112069019861022,BEAR MTN. 6,Extended,Prescribed Fire,-970,-150,180,280,450,1986/10/22 00:00:00+00,38.061,-120.69,1583,,5422,MTBS,,77,-9999,Hard to see the perimeter of the fire.,504303419860805,504303419870723,6,9,6009,"Calaveras County, California",45292
142,-119.892100599,34.634127302,831739,CA3463411989219860915,UNNAMED,Initial,Wildfire,-970,-150,120,450,9999,1986/09/15 00:00:00+00,34.634,-119.892,4396,,5423,MTBS,,-12,-9999,,504203619860729,504203619860915,6,83,6083,"Santa Barbara County, California",448229
143,-120.316642217,35.039938725,831740,CA3504012031719860830,UNNAMED,Initial,Wildfire,-970,-150,85,580,9999,1986/08/30 00:00:00+00,35.04,-120.317,1353,,5424,MTBS,,10,-9999,,504203619850912,504203619860915,6,79,6079,"San Luis Obispo County, California",282424
144,-118.594826042,34.396369795,831741,CA3439611859519860827,VALENCIA BURN,Initial,Prescribed Fire,-970,-150,55,485,675,1986/08/27 00:00:00+00,34.396,-118.595,2864,,5425,MTBS,,-7,-9999,modified prior perimeter by others,504103619860823,504103619860908,6,37,6037,"Los Angeles County, California",10014009
145,-119.283169372,36.80351387,831742,CA3680411928319860729,UNNAMED,Initial,Wildfire,-970,-150,20,226,460,1986/07/29 00:00:00+00,36.804,-119.283,1071,,5426,MTBS,,-65,-9999,,504203419850811,504203419860729,6,19,6019,"Fresno County, California",1008654
146,-121.536697006,37.662657697,831743,CA3765612152919860609,UNNAMED,Initial (SS),Wildfire,9999,9999,140,-457,-9999,1986/06/09 00:00:00+00,37.656,-121.529,2811,,5427,MTBS,,-9999,-9999,added another fire south that burned at the same time,,504403419860711,6,77,6077,"San Joaquin County, California",779233
147,-120.863469826,36.659369431,831744,CA3665912086319860602,PANOCHE 2,Initial,Wildfire,-970,-150,-10,265,9999,1986/06/02 00:00:00+00,36.659,-120.863,1556,,5428,MTBS,,-114,-9999,,504303519850802,504303519860720,6,69,6069,"San Benito County, California",64209
148,-121.276758132,36.445345988,831745,CA3644512127719860524,BRYANT CANYON,Initial,Wildfire,-970,-150,60,263,9999,1986/05/24 00:00:00+00,36.445,-121.277,2119,,5429,MTBS,,-54,-9999,,504303519850802,504303519860720,6,53,6053,"Monterey County, California",439035
149,-120.614239121,35.894918666,831746,CA3589512061419860617,DEER VALLEY RANCH,Initial,Wildfire,-970,-150,0,350,9999,1986/06/17 00:00:00+00,35.894,-120.613,1031,,5430,MTBS,,-56,34,,504303519850802,504303519860720,6,53,6053,"Monterey County, California",439035
150,-118.370843401,34.745237916,831747,CA3474511837119860817,POPPY FIRE,Initial,Wildfire,-970,-150,40,9999,9999,1986/08/17 00:00:00+00,34.745,-118.371,1227,,5433,MTBS,,-4,-9999,by others in prior effort,504103619860807,504103619860823,6,37,6037,"Los Angeles County, California",10014009
151,-114.48859774,33.985977478,831748,CA3398611448919860413,COLORADO 2,Initial,Wildfire,-970,-150,90,600,9999,1986/04/13 00:00:00+00,33.986,-114.489,1403,,5434,MTBS,,-22,-9999,,503803619860327,503803619860428,6,65,6065,"Riverside County, California",2418185
152,-117.145880081,33.899364378,831749,CA3389911714619860529,WILMOT,Initial,Wildfire,-970,-150,200,475,9999,1986/05/29 00:00:00+00,33.899,-117.146,1720,,5435,MTBS,,55,-9999,,504003619860512,504003619860613,6,65,6065,"Riverside County, California",2418185
153,-120.416004836,35.185168842,831750,CA3518512041619860826,RANCHITA,Extended,Wildfire,-970,-150,110,241,425,1986/08/26 00:00:00+00,35.185,-120.416,1895,,5436,MTBS,,50,-9999,,504203619860729,504203619870801,6,79,6079,"San Luis Obispo County, California",282424
154,-120.248197685,35.03393433,831751,CA3503412024819861025,SUEY RANCH WEST,Extended,Wildfire,-970,-150,90,174,315,1986/10/25 00:00:00+00,35.034,-120.248,1262,,5437,MTBS,504203619870121,47,-9999,,504203619860729,504203619870801,6,79,6079,"San Luis Obispo County, California",282424
155,-119.057603714,34.312355981,831752,CA3431211905819861110,BRADLEY,Initial,Wildfire,-970,-150,85,600,9999,1986/11/10 00:00:00+00,34.312,-119.058,10100,,5438,MTBS,,83,-9999,by others in prior mapping,504103619851210,504103619861127,6,111,6111,"Ventura County, California",843843
156,-117.452290133,33.410729987,831755,CA3342311748319860512,UNNAMED,Initial (SS),Wildfire,9999,9999,160,-185,-9999,1986/05/12 00:00:00+00,33.423,-117.483,16390,,5441,MTBS,,-9999,-9999,,,504003719860613,6,73,6073,"San Diego County, California",3298634
157,-119.808278529,38.830143387,831793,CA3883011980819860716,FREDRICKSBURG,Extended,Wildfire,-970,-150,60,263,500,1986/07/16 00:00:00+00,38.83,-119.808,3598,,5482,MTBS,504303319860805,8,-9999,,504303319850615,504303319870723,6,3,6003,"Alpine County, California",1204
158,-118.301579031,34.628802518,831794,CA3462911830219860703,LEONA,Initial,Wildfire,-970,-150,45,600,9999,1986/07/03 00:00:00+00,34.629,-118.302,1019,,5483,MTBS,,9,-9999,,504103619860620,504103619860706,6,37,6037,"Los Angeles County, California",10014009
159,-117.890420953,34.259850737,831795,CA3426011789019860720,TECALOTE,Initial,Wildfire,-970,-150,80,835,975,1986/07/20 00:00:00+00,34.26,-117.89,4085,,5484,MTBS,,55,-9999,,504103619860706,504103619860807,6,37,6037,"Los Angeles County, California",10014009
160,-116.747345739,32.948403558,831796,CA3294811674719860713,CAPTAIN,Extended,Wildfire,-970,-150,100,250,450,1986/07/13 00:00:00+00,32.948,-116.747,1824,,5485,MTBS,504003719860731,50,-9999,,504003719850626,504003719870702,6,73,6073,"San Diego County, California",3298634
161,-121.795285878,36.351757789,831797,CA3635212179519861106,BOTTCHER,Extended,Wildfire,-970,-150,150,296,500,1986/11/06 00:00:00+00,36.352,-121.795,2682,,5487,MTBS,,-25,-9999,,504303519850802,504303519870707,6,53,6053,"Monterey County, California",439035
162,-119.255912377,36.921266976,831798,CA3692111925619860721,SYCAMORE,Initial,Wildfire,-970,-150,70,282,530,1986/07/21 00:00:00+00,36.921,-119.256,1165,,5488,MTBS,,-20,-9999,,504203419850811,504203419860729,6,19,6019,"Fresno County, California",1008654
163,-118.936461295,36.870798535,831799,CA3687111893619860909,DEER,Extended,Wildfire,-970,-150,140,292,500,1986/09/09 00:00:00+00,36.871,-118.936,10963,,5489,MTBS,,45,-9999,Hard to determine fire perimeter-shifted prescene still shift,504203419860729,504203419870801,6,19,6019,"Fresno County, California",1008654
164,-119.715144869,37.756880454,831868,CA3775711971519860727,CASCADE CR,Extended,Wildfire,-970,-150,90,317,580,1986/07/27 00:00:00+00,37.757,-119.715,2068,,5562,MTBS,,4,-9999,Hard to determine fire perimeter,504203419850811,504203419870801,6,43,6043,"Mariposa County, California",17131
165,-116.724979407,33.051424837,831943,CA3305111672519860613,UNNAMED,Extended,Unknown,-970,-150,70,350,9999,1986/06/13 00:00:00+00,33.051,-116.725,1108,,5645,MTBS,,1,-9999,,504003719850728,504003719870702,6,73,6073,"San Diego County, California",3298634
